284.524516000	3	2
294.711848000	2	3
294.904444000	2	3
295.112689000	2	3
295.306354000	2	3
295.506950000	2	3
295.712074000	2	3
295.909898000	2	3
296.116378000	2	3
296.310768000	2	3
296.508764000	2	3
296.707400000	2	3
296.906881000	2	3
297.104740000	2	3
297.311386000	2	3
297.518355000	2	3
297.711085000	2	3
297.911696000	2	3
298.112712000	2	3
298.308610000	2	3
298.519185000	2	3
298.705279000	2	3
298.903928000	2	3
299.107981000	2	3
299.315186000	2	3
299.504313000	2	3
299.710624000	2	3
299.916926000	2	3
300.109379000	2	3
300.306056000	2	3
300.518235000	2	3
300.708981000	2	3
300.911504000	2	3
301.104460000	2	3
301.314751000	2	3
301.513419000	2	3
301.706034000	2	3
301.913596000	2	3
302.116870000	2	3
302.311192000	2	3
302.511992000	2	3
302.713147000	2	3
302.913148000	2	3
303.117146000	2	3
303.310250000	2	3
303.504187000	2	3
303.712557000	2	3
303.909456000	2	3
304.113170000	2	3
304.317562000	2	3
304.506359000	2	3
304.709898000	2	3
304.906739000	2	3
305.105243000	2	3
305.323589000	2	3
305.517816000	2	3
305.709839000	2	3
305.912466000	2	3
306.114437000	2	3
306.322046000	2	3
306.511110000	2	3
306.709157000	2	3
306.908323000	2	3
307.115216000	2	3
307.307924000	2	3
307.507294000	2	3
307.712020000	2	3
307.914793000	2	3
308.107331000	2	3
308.715491000	2	3
308.916461000	2	3
309.109265000	2	3
309.304533000	2	3
309.507753000	2	3
309.707742000	2	3
309.913221000	2	3
310.104198000	2	3
310.312204000	2	3
310.508888000	2	3
310.714162000	2	3
310.912456000	2	3
311.116332000	2	3
311.310808000	2	3
311.510426000	2	3
311.709930000	2	3
311.910129000	2	3
312.106515000	2	3
312.311378000	2	3
312.523263000	2	3
312.718249000	2	3
312.918395000	2	3
313.107040000	2	3
313.318803000	2	3
313.520071000	2	3
313.712044000	2	3
313.915594000	2	3
314.106039000	2	3
314.314711000	2	3
314.516765000	2	3
314.706858000	2	3
314.913360000	2	3
315.106816000	2	3
315.304744000	2	3
315.516185000	2	3
315.712366000	2	3
315.947829000	2	3
316.106841000	2	3
316.361109000	2	3
316.512181000	2	3
316.712481000	2	3
316.908813000	2	3
317.112668000	2	3
317.309236000	2	3
317.507010000	2	3
317.715888000	2	3
317.905716000	2	3
318.114110000	2	3
318.308226000	2	3
318.521037000	2	3
318.706544000	2	3
318.916079000	2	3
319.106168000	2	3
319.372403000	2	3
319.509639000	2	3
319.713922000	2	3
319.905809000	2	3
320.111069000	2	3
320.311382000	2	3
320.506386000	2	3
320.707333000	2	3
320.914299000	2	3
321.116606000	2	3
321.312728000	2	3
321.510745000	2	3
321.711257000	2	3
321.985051000	2	3
322.123603000	2	3
322.312870000	2	3
322.516859000	2	3
322.709428000	2	3
322.910943000	2	3
323.109230000	2	3
323.313135000	2	3
323.518367000	2	3
323.712738000	2	3
323.906730000	2	3
324.113865000	2	3
324.314762000	2	3
324.504074000	2	3
324.705491000	2	3
324.911496000	2	3
325.137026000	2	3
325.321903000	2	3
325.506335000	2	3
325.707027000	2	3
325.913628000	2	3
326.106444000	2	3
326.317116000	2	3
326.511030000	2	3
326.711135000	2	3
326.950178000	2	3
327.125203000	2	3
327.316121000	2	3
327.509510000	2	3
327.711626000	2	3
327.909758000	2	3
328.119449000	2	3
328.326940000	2	3
328.529375000	2	3
328.705891000	2	3
328.908136000	2	3
329.121748000	2	3
329.361249000	2	3
329.571030000	2	3
329.714285000	2	3
329.925804000	2	3
330.114873000	2	3
330.307242000	2	3
330.512715000	2	3
330.738551000	2	3
330.913378000	2	3
331.114903000	2	3
331.307341000	2	3
331.508854000	2	3
331.709219000	2	3
331.910723000	2	3
332.104152000	2	3
332.305985000	2	3
332.504111000	2	3
332.709205000	2	3
332.969374000	2	3
333.109422000	2	3
333.316311000	2	3
333.510373000	2	3
333.714749000	2	3
333.912597000	2	3
334.104988000	2	3
334.309049000	2	3
334.506975000	2	3
334.707090000	2	3
334.912665000	2	3
335.119669000	2	3
335.318540000	2	3
335.506310000	2	3
335.715225000	2	3
335.906527000	2	3
336.106691000	2	3
336.310491000	2	3
336.517417000	2	3
336.714639000	2	3
336.917106000	2	3
337.104504000	2	3
337.323556000	2	3
337.520464000	2	3
337.718655000	2	3
337.914803000	2	3
338.107316000	2	3
338.306329000	2	3
338.505937000	2	3
338.705437000	2	3
338.909651000	2	3
339.117752000	2	3
339.305990000	2	3
339.516618000	2	3
339.714870000	2	3
339.912383000	2	3
340.110258000	2	3
340.312890000	2	3
340.513114000	2	3
340.710744000	2	3
340.910838000	2	3
341.127193000	2	3
341.306983000	2	3
341.509516000	2	3
341.714754000	2	3
341.909920000	2	3
342.114997000	2	3
342.306726000	2	3
342.506563000	2	3
342.708456000	2	3
342.910374000	2	3
343.122139000	2	3
343.304378000	2	3
343.562781000	2	3
343.708682000	2	3
343.904527000	2	3
344.111342000	2	3
344.308806000	2	3
344.504480000	2	3
344.709309000	2	3
344.909340000	2	3
345.114285000	2	3
345.313161000	2	3
345.517451000	2	3
345.705852000	2	3
345.908495000	2	3
346.124838000	2	3
346.311692000	2	3
346.546584000	2	3
346.751599000	2	3
346.905240000	2	3
347.129612000	2	3
347.311584000	2	3
347.512712000	2	3
347.706091000	2	3
347.904435000	2	3
348.148389000	2	3
348.303892000	2	3
348.516091000	2	3
348.710041000	2	3
348.910876000	2	3
349.112918000	2	3
349.306704000	2	3
349.511806000	2	3
349.711134000	2	3
349.910654000	2	3
350.119975000	2	3
350.306804000	2	3
350.512068000	2	3
350.707060000	2	3
350.911896000	2	3
351.119918000	2	3
351.308439000	2	3
351.516977000	2	3
351.716505000	2	3
351.909911000	2	3
352.118783000	2	3
352.304138000	2	3
352.509311000	2	3
352.715152000	2	3
352.913672000	2	3
353.119369000	2	3
353.311006000	2	3
353.508100000	2	3
353.711515000	2	3
353.908022000	2	3
354.112577000	2	3
354.305939000	2	3
354.519524000	2	3
